,title,artist,songid,weekid,track_title,track_n,line,lyric
3661,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,I'll Be Home For Christmas (If Only In My Dreams),6,10.0,You can plan on me
3662,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,I'll Be Home For Christmas (If Only In My Dreams),6,11.0,Please have snow and mistletoe
3663,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,I'll Be Home For Christmas (If Only In My Dreams),6,12.0,And presents on the tree
3664,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,I'll Be Home For Christmas (If Only In My Dreams),6,13.0,Christmas Eve will find me
3665,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,I'll Be Home For Christmas (If Only In My Dreams),6,14.0,Where the love light gleams
3666,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,I'll Be Home For Christmas (If Only In My Dreams),6,15.0,I'll be home for Christmas
3667,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,I'll Be Home For Christmas (If Only In My Dreams),6,16.0,If only in my dreams
3668,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,1.0,"Jingle bells, jingle bells"
3669,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,2.0,Jingle all the way
3670,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,3.0,Oh what fun it is to ride
3671,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,4.0,In a one horse open sleigh
3672,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,5.0,"Jingle bells, jingle bells"
3673,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,6.0,Jingle all the way
3674,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,7.0,What fun to ride and sing
3675,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,8.0,In a one horse open sleigh
3676,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,9.0,Dashing through the snow
3677,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,10.0,In a one horse open sleigh
3678,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,11.0,O'er the fields we go
3679,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,12.0,Laughing all the way
3680,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,13.0,Bells on bobtail ring
3681,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,14.0,Making spirits bright
3682,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,15.0,What fun it is to ride and sing
3683,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,16.0,A sleighing song tonight
3684,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,17.0,"(Jingle bells, jingle bells"
3685,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,18.0,Jingle all the way
3686,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,19.0,Oh what fun it is to ride
3687,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,20.0,In a one horse open sleigh
3688,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,21.0,"Jingle bells, jingle bells"
3689,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,22.0,Jingle all the way
3690,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,23.0,Oh what fun it is to ride
3691,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,24.0,In a one horse open sleigh)
3692,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,25.0,Dashing through the snow
3693,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,26.0,In a one horse open sleigh
3694,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,27.0,O'er the fields we go
3695,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,28.0,Laughing all the way
3696,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,29.0,Bells on bobtail ring
3697,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,30.0,Making spirits bright
3698,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,31.0,Oh what fun to ride and sing
3699,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,32.0,A sleighing song tonight
3700,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,33.0,"Jingle bells, jingle bells"
3701,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,34.0,Jingle all the way
3702,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,35.0,Oh what fun it is to ride
3703,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,36.0,"In a one horse open, oh we have a lot of fun"
3704,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,37.0,"Jingle bells, jingle bells"
3705,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,38.0,Jingle all the way
3706,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,39.0,Oh what fun it is to ride
3707,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,40.0,In a one horse open sleigh
3708,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,41.0,"Jingle bells, jingle bells"
3709,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,42.0,Jingle all the way
3710,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,43.0,Oh what fun it is to ride
3711,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,44.0,In a one horse open sleigh
3712,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,45.0,"Jingle bells, jingle bells"
3713,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,46.0,Jingle all the way
3714,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,47.0,Oh what fun it is to ride
3715,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Jingle Bells,7,48.0,In a one horse open sleigh
3716,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,1.0,You better watch out
3717,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,2.0,You better not cry
3718,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,3.0,You netter not pout
3719,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,4.0,I'm telling you why (Why?)
3720,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,5.0,"Santa Claus is comin' to town, gather 'round"
3721,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,6.0,He's making a list
3722,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,7.0,And checking it twice
3723,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,8.0,He's gonna find out who's naughty and nice
3724,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,9.0,Santa Claus is comin' to town
3725,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,10.0,He sees you when you're sleeping
3726,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,11.0,He knows when you're awake
3727,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,12.0,He knows if you've been bad or good
3728,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,13.0,So be good for goodness sake
3729,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,14.0,You better watch out
3730,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,15.0,You better not cry
3731,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,16.0,You better not pout
3732,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,17.0,I'm telling you why
3733,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,18.0,Santa Claus is comin' to town
3734,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,19.0,"Little tin horns, little tin drums"
3735,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,20.0,Rudy-toot-toot and rummy tum tums
3736,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,21.0,Santa Claus is comin' to town
3737,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,22.0,And curly head dolls that cuddle and coo
3738,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,23.0,"Elephants, boats and kiddy cars too"
3739,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,24.0,Santa Claus is comin' to town
3740,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,25.0,The kids and girls in boy land
3741,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,26.0,Will have a jubilee
3742,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,27.0,They're gonna build a toy land town
3743,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,28.0,All around the Christmas tree
3744,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,29.0,"You better watch out, you better not cry"
3745,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,30.0,"You better not pout, I'm telling you why"
3746,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,31.0,Santa Claus is comin' to town
3747,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,32.0,He sees you when you're sleepin'
3748,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,33.0,And he knows when you're awake
3749,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,34.0,He knows when you've been bad or good
3750,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,35.0,So be good for goodness sake
3751,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,36.0,You better watch out
3752,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,37.0,You better not cry
3753,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,38.0,You better not pout
3754,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,39.0,I'm telling you why
3755,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,40.0,Santa Claus is comin' to town
3756,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,41.0,You better watch out
3757,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,42.0,You better not cry
3758,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,43.0,Better not pout
3759,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,44.0,I'm telling you why
3760,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,45.0,Santa Claus is comin' to town
3761,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,46.0,"You mean, the big fat man with the long white beard"
3762,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,47.0,He's comin' to town
3763,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,1.0,"(Silver bells, silver bells)"
3764,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,2.0,It's Christmas time in the city
3765,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,3.0,Ring-a-ling (ring-a-ling)
3766,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,4.0,Hear them ring (ting-a-ling)
3767,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,5.0,Soon it will be Christmas day
3768,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,6.0,"City sidewalks, busy sidewalks"
3769,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,7.0,Dressed in holiday style
3770,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,8.0,In the air there's a feeling of Christmas
3771,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,9.0,(Children laughing
3772,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,10.0,People passing
3773,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,11.0,Meeting smile after smile)
3774,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,12.0,And on every street corner you'll hear
3775,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,13.0,"Silver bells, (Silver bells) Silver bells, (silver bells)"
3776,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,14.0,It's Christmas time in the city
3777,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,15.0,Ring-a-ling (ring-a-ling)
3778,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,16.0,Hear them ring (hear them ring)
3779,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,17.0,Soon it will be Christmas day
3780,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,18.0,(Strings of streetlights
3781,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,19.0,Even stop lights
3782,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,20.0,Blink a bright red and green
3783,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,21.0,As the shoppers rush
3784,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,22.0,Home with their treasures
3785,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,23.0,Hear the snow crunch
3786,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,24.0,See the kids rush
3787,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,25.0,This is Santa's big day
3788,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,26.0,And above all this bustle you'll hear
3789,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,27.0,Silver bells) the corner Santa Claus
3790,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,28.0,"(Silver bells), it's busy now because"
3791,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,29.0,It's Christmas time in the city
3792,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,30.0,"Ring-a-ling, (it fills the winter air)"
3793,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,31.0,Hear them ring (you'll hear it everywhere)
3794,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,32.0,Soon it will be Christmas day
3795,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,33.0,"City sidewalks, (silver bells) busy sidewalks"
3796,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,34.0,(Silver bells) Dressed in holiday style
3797,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,35.0,In the air (It's Christmas time in the city)
3798,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,36.0,There's a feeling of Christmas
3799,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,37.0,"Children laughing, (ring-a-ling)"
3800,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,38.0,"People passing, (Hear them ring)"
3801,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,39.0,Meeting smile after smile
3802,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Silver Bells,9,40.0,Very soon it will be Christmas day
3803,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,1.0,T's beginning to look a lot like Christmas
3804,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,2.0,Everywhere you go
3805,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,3.0,Take a look in the Five and Ten
3806,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,4.0,Glistening once again
3807,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,1/6/1962,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,5.0,With candy canes and silver lanes aglow
